type,name,architecture,library
Symbol,.objc_class_name_PBXGDB_MISingleVarObjCommand,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_MIStackDepthCommand,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_MIStackFramesCommand,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_MIStepInstructionCommand,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_MIStepIntoCommand,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_MIStepOutCommand,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_MIStepOverCommand,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_MIStopOnCPPExceptionCommand,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_MIThreadListCommand,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_MITypes,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_MIUndoCommand,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_MIUnsetEnvCommand,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_MIUntilCommand,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_MIUpdateVarObjListCommand,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_MIUserCommand,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_MIVerifyCommandCommand,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_MIdlerrorCommand,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_MemoryAccessor,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_MemoryRegion,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_MovePCSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_NSArrayType,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_NSStringType,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_NewBreakpointSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_NewWatchpointSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_ObjCDynamicTypeOperation,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_ObjCDynamicVerifySequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_OpResult,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_PascalStringFetchOperation,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_PascalStringFetchResult,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_PascalStringValueFetchSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_QuitSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_RegisterDataValueExpandSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_RegisterDataValueSetupSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_RegisterValueDescription,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_RestartControlSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_RunControlSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_SequenceController,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_SetDataValueForExpressionSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_SetEnabledBreakpointSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_SetFormatForDataValueSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_SetImageSymbolsLevelSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_SetStopOnDebuggerDebugStrSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_SetValueForDataValueSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_SetupSharedLibrarySequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_StepControlSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_StopOnCPPCatchSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_StopOnCPPThrowSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_Str255CType,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_StringFetchOperation,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_StringFetchResult,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_SyntheticDataValue,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_TargetSet,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_TargetSetController,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_TemporaryBreakpointSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_ThreadController,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_ThreadDescription,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_ThreadListSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_TurnBreakpointsOnOffSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_UndoIsSupportedSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_UndoToCheckpointSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_UnicharFetchResult,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_UnicharStringFetchOperation,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_UntilSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_UpdateArrayDataValueSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_UpdateDataValueSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_UpdateStackSequence,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_VarObjDataValue2,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_VarObjTrigger,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_WCharCharacterFetchOperation,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_WCharFetchResult,PPC7400,GDBMIDebugging
Symbol,.objc_class_name_PBXGDB_WCharStringFetchOperation,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXLSAddressRange,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXLSAddressValue,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXLSDataValue,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXLSDebuggerAdaptor,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXLSDebuggingPlugin,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXLSDebuggingSystem,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXLSDynamicLinkerImage,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXLSExternalExecutableLauncher,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXLSLaunchAction,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXLSLaunchConfig,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXLSLaunchStartAction,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXLSLaunchStdioStyle,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXLSLaunchStyle,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXLSLaunchSystem,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXLSStackFrame,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXLSType,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXLSTypeController,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXLSTypeDescription,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXProject,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXRuntimeSystemSpecification,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXSymbolicBreakpoint,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXTSCharacterStream,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXTSLineBufferFilter,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXTSPTYDeviceByteStream,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXTSStreamSink,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXTSTask,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXTSUTF8BufferFilter,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXTSUTF8DecoderFilter,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXTSUTF8EncoderFilter,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_PBXTarget,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_TSFileManager,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_XCActionManager,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_XCBreakpointCommandAction,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_XCBreakpointItem,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_XCMultipleBreakpointSelectionModule,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_XCPerformanceMetric,PPC7400,GDBMIDebugging
Undefined,.objc_class_name_XCUnretainedReference,PPC7400,GDBMIDebugging
Undefined,_AT_TARGET_LINE,PPC7400,GDBMIDebugging
Undefined,_CFRelease,PPC7400,GDBMIDebugging
Undefined,_CFRetain,PPC7400,GDBMIDebugging
Symbol,_EOB_char,PPC7400,GDBMIDebugging
Symbol,_EOL_char,PPC7400,GDBMIDebugging
Undefined,_NSApp,PPC7400,GDBMIDebugging
Undefined,_NSBeep,PPC7400,GDBMIDebugging
Undefined,_NSBeginAlertSheet,PPC7400,GDBMIDebugging
Undefined,_NSClassFromString,PPC7400,GDBMIDebugging
Undefined,_NSIntersectionRange,PPC7400,GDBMIDebugging
Undefined,_NSLog,PPC7400,GDBMIDebugging
Undefined,_NSSelectorFromString,PPC7400,GDBMIDebugging
Undefined,_NSStringFromClass,PPC7400,GDBMIDebugging
Undefined,_NSStringFromSelector,PPC7400,GDBMIDebugging
Undefined,_NSTemporaryDirectory,PPC7400,GDBMIDebugging
Undefined,_PBXDebugStepDidTimeoutNotification,PPC7400,GDBMIDebugging
Undefined,_PBXDebuggingSessionStoppedNotification,PPC7400,GDBMIDebugging
Undefined,_PBXDebuggingSessionWillStopNotification,PPC7400,GDBMIDebugging
Undefined,_PBXFrontWindowForProject,PPC7400,GDBMIDebugging
Text Section,_PBXGDBDumpLogs,PPC7400,GDBMIDebugging
Symbol,_PBXGDBMIDebuggingVersionNumber,PPC7400,GDBMIDebugging
Symbol,_PBXGDBMIDebuggingVersionString,PPC7400,GDBMIDebugging
Data Section,_PBXGDB_MIAsynchronousCommandResult_None,PPC7400,GDBMIDebugging
Data Section,_PBXGDB_MIAsynchronousCommandResult_Started,PPC7400,GDBMIDebugging
Data Section,_PBXGDB_MIAsynchronousCommandResult_Stopped,PPC7400,GDBMIDebugging
Data Section,_PBXGDB_MISynchronousCommandResult_Continuing,PPC7400,GDBMIDebugging
Data Section,_PBXGDB_MISynchronousCommandResult_Done,PPC7400,GDBMIDebugging
Data Section,_PBXGDB_MISynchronousCommandResult_Error,PPC7400,GDBMIDebugging
Data Section,_PBXGDB_MISynchronousCommandResult_None,PPC7400,GDBMIDebugging
Data Section,_PBXGDB_MISynchronousCommandResult_Running,PPC7400,GDBMIDebugging
Data Section,_PBXGDB_MISynchronousCommandResult_Stepping,PPC7400,GDBMIDebugging
Undefined,_PBXLS_AlternateStringAttributeKey,PPC7400,GDBMIDebugging
Undefined,_PBXLS_StandardStringAttributeKey,PPC7400,GDBMIDebugging
Undefined,_PBXSourceTree_Project,PPC7400,GDBMIDebugging
Undefined,_XCBreakpointCommandChangedNotification,PPC7400,GDBMIDebugging
Undefined,_XCBreakpointConditionChangedNotification,PPC7400,GDBMIDebugging
Undefined,_XCBreakpointIgnoreCountChangedNotification,PPC7400,GDBMIDebugging
Undefined,_XCGetInfoOnItemSwitchingToTab,PPC7400,GDBMIDebugging
Undefined,_XCUseCustomDataFormattersChangedNotification,PPC7400,GDBMIDebugging
Undefined,__DefaultRuneLocale,PPC7400,GDBMIDebugging
Undefined,__TSAssertionFailureHandler,PPC7400,GDBMIDebugging
Undefined,__TSLogSomeLoggingIsEnabled,PPC7400,GDBMIDebugging
Undefined,__XCAssertionFailureHandler,PPC7400,GDBMIDebugging
Undefined,___CFConstantStringClassReference,PPC7400,GDBMIDebugging
Undefined,___maskrune,PPC7400,GDBMIDebugging
Undefined,___stdoutp,PPC7400,GDBMIDebugging
Undefined,__setjmp,PPC7400,GDBMIDebugging
Undefined,_ceilf,PPC7400,GDBMIDebugging
Undefined,_close$UNIX2003,PPC7400,GDBMIDebugging
Undefined,_fflush,PPC7400,GDBMIDebugging
Undefined,_getenv,PPC7400,GDBMIDebugging
Undefined,_getpid,PPC7400,GDBMIDebugging
Undefined,_gettimeofday,PPC7400,GDBMIDebugging
Undefined,_kill$UNIX2003,PPC7400,GDBMIDebugging
Undefined,_mach_port_destroy,PPC7400,GDBMIDebugging
Undefined,_mach_task_self_,PPC7400,GDBMIDebugging
Undefined,_malloc,PPC7400,GDBMIDebugging
Undefined,_objc_assign_global,PPC7400,GDBMIDebugging
Undefined,_objc_assign_strongCast,PPC7400,GDBMIDebugging
Undefined,_objc_enumerationMutation,PPC7400,GDBMIDebugging
Undefined,_objc_exception_extract,PPC7400,GDBMIDebugging
Undefined,_objc_exception_match,PPC7400,GDBMIDebugging
Undefined,_objc_exception_throw,PPC7400,GDBMIDebugging
Undefined,_objc_exception_try_enter,PPC7400,GDBMIDebugging
Undefined,_objc_exception_try_exit,PPC7400,GDBMIDebugging
Undefined,_objc_getProperty,PPC7400,GDBMIDebugging
Undefined,_objc_msgSendSuper,PPC7400,GDBMIDebugging
Undefined,_objc_msgSend_stret,PPC7400,GDBMIDebugging
Undefined,_objc_setProperty,PPC7400,GDBMIDebugging
Undefined,_open$UNIX2003,PPC7400,GDBMIDebugging
Undefined,_perror,PPC7400,GDBMIDebugging
Undefined,_printf$LDBL128,PPC7400,GDBMIDebugging
Undefined,_putchar,PPC7400,GDBMIDebugging
Undefined,_sscanf$LDBL128,PPC7400,GDBMIDebugging
Undefined,_strlen,PPC7400,GDBMIDebugging
Undefined,_strtol,PPC7400,GDBMIDebugging
Undefined,_strtoull,PPC7400,GDBMIDebugging
Undefined,_task_for_pid,PPC7400,GDBMIDebugging
Text Section,_valueForStyle,PPC7400,GDBMIDebugging
Undefined,_vm_deallocate,PPC7400,GDBMIDebugging
Undefined,_vm_page_size,PPC7400,GDBMIDebugging
Undefined,_vm_protect,PPC7400,GDBMIDebugging
Undefined,_vm_remap,PPC7400,GDBMIDebugging
Undefined,_write$UNIX2003,PPC7400,GDBMIDebugging
