type,name,architecture,library
Undefined,_strlen,PPC7400,PBGDBIntrospectionSupport.A.dylib
Data Section (Local),_theFunctionList,PPC7400,PBGDBIntrospectionSupport.A.dylib
Text Section (Local),_validate_contents_at_address,PPC7400,PBGDBIntrospectionSupport.A.dylib
Symbol (Local),_values,PPC7400,PBGDBIntrospectionSupport.A.dylib
Undefined,_vfprintf$LDBL128,PPC7400,PBGDBIntrospectionSupport.A.dylib
Undefined,_vm_deallocate,PPC7400,PBGDBIntrospectionSupport.A.dylib
Undefined,_vm_page_size,PPC7400,PBGDBIntrospectionSupport.A.dylib
Undefined,_vm_read,PPC7400,PBGDBIntrospectionSupport.A.dylib
Undefined,_vsnprintf$LDBL128,PPC7400,PBGDBIntrospectionSupport.A.dylib
Undefined,_wcstombs,PPC7400,PBGDBIntrospectionSupport.A.dylib
Text Section (Local),cfm_stub_binding_helper,PPC7400,PBGDBIntrospectionSupport.A.dylib
Data Section (Local),dyld__mach_header,PPC7400,PBGDBIntrospectionSupport.A.dylib
Text Section (Local),dyld_stub_binding_helper,PPC7400,PBGDBIntrospectionSupport.A.dylib
